batch_no,ctq_name,feature_name,feature_value,feature_type,target_value
YOG2026051612,双歧杆菌数,配料糖添加量,9.0,numeric,72315222.7
YOG2026051612,双歧杆菌数,配料蛋白质含量,3.4,numeric,72315222.7
YOG2026051613,双歧杆菌数,发酵时间,7.0,numeric,83077200.0
YOG2026051613,双歧杆菌数,发酵温度,39.4,numeric,83077200.0
YOG2026051613,双歧杆菌数,菌种类型,Bb-12,categorical,83077200.0
YOG2026051613,双歧杆菌数,待装罐储存温度,2.0,numeric,83077200.0
YOG2026051613,双歧杆菌数,配料糖添加量,8.6,numeric,83077200.0
YOG2026051613,双歧杆菌数,配料蛋白质含量,3.6,numeric,83077200.0
YOG2026051614,双歧杆菌数,发酵时间,6.9,numeric,68415907.6
YOG2026051614,双歧杆菌数,发酵温度,40.1,numeric,68415907.6
YOG2026051614,双歧杆菌数,菌种类型,HN019,categorical,68415907.6
YOG2026051614,双歧杆菌数,待装罐储存温度,4.5,numeric,68415907.6
YOG2026051614,双歧杆菌数,配料糖添加量,6.9,numeric,68415907.6
YOG2026051614,双歧杆菌数,配料蛋白质含量,3.4,numeric,68415907.6
YOG2026051615,双歧杆菌数,发酵时间,7.4,numeric,55364367.1
YOG2026051615,双歧杆菌数,发酵温度,39.0,numeric,55364367.1
YOG2026051615,双歧杆菌数,菌种类型,BB536,categorical,55364367.1
YOG2026051615,双歧杆菌数,待装罐储存温度,4.3,numeric,55364367.1
YOG2026051615,双歧杆菌数,配料糖添加量,7.1,numeric,55364367.1
YOG2026051615,双歧杆菌数,配料蛋白质含量,3.6,numeric,55364367.1
YOG2026051616,双歧杆菌数,发酵时间,7.0,numeric,53843882.4
YOG2026051616,双歧杆菌数,发酵温度,38.7,numeric,53843882.4
YOG2026051616,双歧杆菌数,菌种类型,BL21,categorical,53843882.4
YOG2026051616,双歧杆菌数,待装罐储存温度,5.2,numeric,53843882.4
YOG2026051616,双歧杆菌数,配料糖添加量,7.5,numeric,53843882.4
YOG2026051616,双歧杆菌数,配料蛋白质含量,3.3,numeric,53843882.4
YOG2026051617,双歧杆菌数,发酵时间,7.1,numeric,73323432.0
YOG2026051617,双歧杆菌数,发酵温度,40.9,numeric,73323432.0
YOG2026051617,双歧杆菌数,菌种类型,HN019,categorical,73323432.0
YOG2026051617,双歧杆菌数,待装罐储存温度,3.0,numeric,73323432.0
YOG2026051617,双歧杆菌数,配料糖添加量,8.0,numeric,73323432.0
YOG2026051617,双歧杆菌数,配料蛋白质含量,3.6,numeric,73323432.0
YOG2026051618,双歧杆菌数,发酵时间,7.3,numeric,77109688.1
YOG2026051618,双歧杆菌数,发酵温度,40.1,numeric,77109688.1
YOG2026051618,双歧杆菌数,菌种类型,Bb-12,categorical,77109688.1
YOG2026051618,双歧杆菌数,待装罐储存温度,3.6,numeric,77109688.1
YOG2026051618,双歧杆菌数,配料糖添加量,7.4,numeric,77109688.1
YOG2026051618,双歧杆菌数,配料蛋白质含量,3.5,numeric,77109688.1
YOG2026051619,双歧杆菌数,发酵时间,6.5,numeric,53093990.4
YOG2026051619,双歧杆菌数,发酵温度,38.0,numeric,53093990.4
YOG2026051619,双歧杆菌数,菌种类型,Bb-12,categorical,53093990.4
YOG2026051619,双歧杆菌数,待装罐储存温度,4.4,numeric,53093990.4
YOG2026051619,双歧杆菌数,配料糖添加量,8.6,numeric,53093990.4
YOG2026051619,双歧杆菌数,配料蛋白质含量,3.0,numeric,53093990.4
YOG2026051620,双歧杆菌数,发酵时间,6.5,numeric,59694960.0
YOG2026051620,双歧杆菌数,发酵温度,40.5,numeric,59694960.0
YOG2026051620,双歧杆菌数,菌种类型,HN019,categorical,59694960.0
YOG2026051620,双歧杆菌数,待装罐储存温度,6.1,numeric,59694960.0
YOG2026051620,双歧杆菌数,配料糖添加量,8.0,numeric,59694960.0
YOG2026051620,双歧杆菌数,配料蛋白质含量,3.4,numeric,59694960.0
YOG2026051701,双歧杆菌数,发酵时间,6.9,numeric,69879245.7
YOG2026051701,双歧杆菌数,发酵温度,41.1,numeric,69879245.7
YOG2026051701,双歧杆菌数,菌种类型,Bb-12,categorical,69879245.7
YOG2026051701,双歧杆菌数,待装罐储存温度,3.4,numeric,69879245.7
YOG2026051701,双歧杆菌数,配料糖添加量,7.4,numeric,69879245.7
YOG2026051701,双歧杆菌数,配料蛋白质含量,3.4,numeric,69879245.7
YOG2026051702,双歧杆菌数,发酵时间,6.5,numeric,63779684.0
YOG2026051702,双歧杆菌数,发酵温度,40.1,numeric,63779684.0
YOG2026051702,双歧杆菌数,菌种类型,HN019,categorical,63779684.0
YOG2026051702,双歧杆菌数,待装罐储存温度,5.6,numeric,63779684.0
YOG2026051702,双歧杆菌数,配料糖添加量,8.2,numeric,63779684.0
YOG2026051702,双歧杆菌数,配料蛋白质含量,3.4,numeric,63779684.0
YOG2026051703,双歧杆菌数,发酵时间,6.9,numeric,57187286.4
YOG2026051703,双歧杆菌数,发酵温度,38.7,numeric,57187286.4
YOG2026051703,双歧杆菌数,菌种类型,BL21,categorical,57187286.4
YOG2026051703,双歧杆菌数,待装罐储存温度,4.9,numeric,57187286.4
YOG2026051703,双歧杆菌数,配料糖添加量,7.9,numeric,57187286.4
YOG2026051703,双歧杆菌数,配料蛋白质含量,3.5,numeric,57187286.4
YOG2026051704,双歧杆菌数,发酵时间,8.5,numeric,73641342.1
YOG2026051704,双歧杆菌数,发酵温度,40.2,numeric,73641342.1
YOG2026051704,双歧杆菌数,菌种类型,Bb-12,categorical,73641342.1
YOG2026051704,双歧杆菌数,待装罐储存温度,3.2,numeric,73641342.1
YOG2026051704,双歧杆菌数,配料糖添加量,7.7,numeric,73641342.1
YOG2026051704,双歧杆菌数,配料蛋白质含量,3.7,numeric,73641342.1
YOG2026051705,双歧杆菌数,发酵时间,7.1,numeric,57270918.4
YOG2026051705,双歧杆菌数,发酵温度,38.8,numeric,57270918.4
YOG2026051705,双歧杆菌数,菌种类型,BB536,categorical,57270918.4
YOG2026051705,双歧杆菌数,待装罐储存温度,4.9,numeric,57270918.4
YOG2026051705,双歧杆菌数,配料糖添加量,7.5,numeric,57270918.4
YOG2026051705,双歧杆菌数,配料蛋白质含量,3.9,numeric,57270918.4
YOG2026051706,双歧杆菌数,发酵时间,7.5,numeric,70540800.0
YOG2026051706,双歧杆菌数,发酵温度,39.6,numeric,70540800.0
YOG2026051706,双歧杆菌数,菌种类型,Bb-12,categorical,70540800.0
YOG2026051706,双歧杆菌数,待装罐储存温度,5.3,numeric,70540800.0
YOG2026051706,双歧杆菌数,配料糖添加量,8.0,numeric,70540800.0
YOG2026051706,双歧杆菌数,配料蛋白质含量,3.7,numeric,70540800.0
YOG2026051707,双歧杆菌数,发酵时间,7.2,numeric,68599252.9
YOG2026051707,双歧杆菌数,发酵温度,39.3,numeric,68599252.9
YOG2026051707,双歧杆菌数,菌种类型,HN019,categorical,68599252.9
YOG2026051707,双歧杆菌数,待装罐储存温度,3.4,numeric,68599252.9
YOG2026051707,双歧杆菌数,配料糖添加量,8.7,numeric,68599252.9
YOG2026051707,双歧杆菌数,配料蛋白质含量,3.4,numeric,68599252.9
YOG2026051708,双歧杆菌数,发酵时间,6.8,numeric,57086406.4
YOG2026051708,双歧杆菌数,发酵温度,39.2,numeric,57086406.4
YOG2026051708,双歧杆菌数,菌种类型,BL21,categorical,57086406.4
YOG2026051708,双歧杆菌数,待装罐储存温度,4.4,numeric,57086406.4
YOG2026051708,双歧杆菌数,配料糖添加量,9.4,numeric,57086406.4
YOG2026051708,双歧杆菌数,配料蛋白质含量,3.3,numeric,57086406.4
YOG2026051709,双歧杆菌数,发酵时间,7.0,numeric,55634606.2
YOG2026051709,双歧杆菌数,发酵温度,41.1,numeric,55634606.2
YOG2026051709,双歧杆菌数,菌种类型,BB536,categorical,55634606.2
YOG2026051709,双歧杆菌数,待装罐储存温度,3.9,numeric,55634606.2
YOG2026051709,双歧杆菌数,配料糖添加量,8.3,numeric,55634606.2
YOG2026051709,双歧杆菌数,配料蛋白质含量,3.3,numeric,55634606.2
YOG2026051710,双歧杆菌数,发酵时间,7.2,numeric,64060397.9
YOG2026051710,双歧杆菌数,发酵温度,39.9,numeric,64060397.9
YOG2026051710,双歧杆菌数,菌种类型,BB536,categorical,64060397.9
YOG2026051710,双歧杆菌数,待装罐储存温度,5.0,numeric,64060397.9
YOG2026051710,双歧杆菌数,配料糖添加量,8.8,numeric,64060397.9
YOG2026051710,双歧杆菌数,配料蛋白质含量,4.0,numeric,64060397.9
YOG2026051711,双歧杆菌数,发酵时间,7.3,numeric,71608414.4
YOG2026051711,双歧杆菌数,发酵温度,40.3,numeric,71608414.4
YOG2026051711,双歧杆菌数,菌种类型,HN019,categorical,71608414.4
YOG2026051711,双歧杆菌数,待装罐储存温度,4.2,numeric,71608414.4
YOG2026051711,双歧杆菌数,配料糖添加量,7.8,numeric,71608414.4
YOG2026051711,双歧杆菌数,配料蛋白质含量,3.6,numeric,71608414.4
YOG2026051712,双歧杆菌数,发酵时间,6.9,numeric,64760492.9
YOG2026051712,双歧杆菌数,发酵温度,40.1,numeric,64760492.9
YOG2026051712,双歧杆菌数,菌种类型,BL21,categorical,64760492.9
YOG2026051712,双歧杆菌数,待装罐储存温度,5.3,numeric,64760492.9
YOG2026051712,双歧杆菌数,配料糖添加量,7.3,numeric,64760492.9
YOG2026051712,双歧杆菌数,配料蛋白质含量,3.7,numeric,64760492.9
YOG2026051713,双歧杆菌数,发酵时间,7.7,numeric,75837425.7
YOG2026051713,双歧杆菌数,发酵温度,39.9,numeric,75837425.7
YOG2026051713,双歧杆菌数,菌种类型,BL21,categorical,75837425.7
YOG2026051713,双歧杆菌数,待装罐储存温度,2.0,numeric,75837425.7
YOG2026051713,双歧杆菌数,配料糖添加量,7.6,numeric,75837425.7
YOG2026051713,双歧杆菌数,配料蛋白质含量,3.8,numeric,75837425.7
YOG2026051714,双歧杆菌数,发酵时间,7.0,numeric,75211380.0
YOG2026051714,双歧杆菌数,发酵温度,39.2,numeric,75211380.0
YOG2026051714,双歧杆菌数,菌种类型,Bb-12,categorical,75211380.0
YOG2026051714,双歧杆菌数,待装罐储存温度,3.5,numeric,75211380.0
YOG2026051714,双歧杆菌数,配料糖添加量,8.6,numeric,75211380.0
YOG2026051714,双歧杆菌数,配料蛋白质含量,3.6,numeric,75211380.0
YOG2026051715,双歧杆菌数,发酵时间,6.9,numeric,81137103.2
YOG2026051715,双歧杆菌数,发酵温度,39.7,numeric,81137103.2
YOG2026051715,双歧杆菌数,菌种类型,Bb-12,categorical,81137103.2
YOG2026051715,双歧杆菌数,待装罐储存温度,3.6,numeric,81137103.2
YOG2026051715,双歧杆菌数,配料糖添加量,7.4,numeric,81137103.2
YOG2026051715,双歧杆菌数,配料蛋白质含量,3.8,numeric,81137103.2
YOG2026051716,双歧杆菌数,发酵时间,6.8,numeric,58891138.0
YOG2026051716,双歧杆菌数,发酵温度,41.0,numeric,58891138.0
YOG2026051716,双歧杆菌数,菌种类型,HN019,categorical,58891138.0
YOG2026051716,双歧杆菌数,待装罐储存温度,5.5,numeric,58891138.0
YOG2026051716,双歧杆菌数,配料糖添加量,8.7,numeric,58891138.0
YOG2026051716,双歧杆菌数,配料蛋白质含量,3.4,numeric,58891138.0
YOG2026051717,双歧杆菌数,发酵时间,7.2,numeric,78565561.2
YOG2026051717,双歧杆菌数,发酵温度,40.0,numeric,78565561.2
YOG2026051717,双歧杆菌数,菌种类型,Bb-12,categorical,78565561.2
YOG2026051717,双歧杆菌数,待装罐储存温度,3.1,numeric,78565561.2
YOG2026051717,双歧杆菌数,配料糖添加量,8.2,numeric,78565561.2
YOG2026051717,双歧杆菌数,配料蛋白质含量,3.3,numeric,78565561.2
YOG2026051718,双歧杆菌数,发酵时间,7.6,numeric,66567197.1
YOG2026051718,双歧杆菌数,发酵温度,39.6,numeric,66567197.1
YOG2026051718,双歧杆菌数,菌种类型,HN019,categorical,66567197.1
YOG2026051718,双歧杆菌数,待装罐储存温度,4.2,numeric,66567197.1
YOG2026051718,双歧杆菌数,配料糖添加量,8.2,numeric,66567197.1
YOG2026051718,双歧杆菌数,配料蛋白质含量,3.4,numeric,66567197.1
YOG2026051719,双歧杆菌数,发酵时间,7.3,numeric,65410614.7
YOG2026051719,双歧杆菌数,发酵温度,39.6,numeric,65410614.7
YOG2026051719,双歧杆菌数,菌种类型,HN019,categorical,65410614.7
YOG2026051719,双歧杆菌数,待装罐储存温度,4.9,numeric,65410614.7
YOG2026051719,双歧杆菌数,配料糖添加量,7.1,numeric,65410614.7
YOG2026051719,双歧杆菌数,配料蛋白质含量,3.5,numeric,65410614.7
YOG2026051720,双歧杆菌数,发酵时间,8.0,numeric,60778713.3
YOG2026051720,双歧杆菌数,发酵温度,39.2,numeric,60778713.3
YOG2026051720,双歧杆菌数,菌种类型,BL21,categorical,60778713.3
YOG2026051720,双歧杆菌数,待装罐储存温度,3.3,numeric,60778713.3
YOG2026051720,双歧杆菌数,配料糖添加量,8.4,numeric,60778713.3
YOG2026051720,双歧杆菌数,配料蛋白质含量,3.5,numeric,60778713.3
YOG2026051801,双歧杆菌数,发酵时间,7.2,numeric,72190144.5
YOG2026051801,双歧杆菌数,发酵温度,40.4,numeric,72190144.5
YOG2026051801,双歧杆菌数,菌种类型,Bb-12,categorical,72190144.5
YOG2026051801,双歧杆菌数,待装罐储存温度,4.6,numeric,72190144.5
YOG2026051801,双歧杆菌数,配料糖添加量,8.8,numeric,72190144.5
YOG2026051801,双歧杆菌数,配料蛋白质含量,3.6,numeric,72190144.5
YOG2026051802,双歧杆菌数,发酵时间,6.9,numeric,64290268.8
YOG2026051802,双歧杆菌数,发酵温度,40.5,numeric,64290268.8
YOG2026051802,双歧杆菌数,菌种类型,Bb-12,categorical,64290268.8
YOG2026051802,双歧杆菌数,待装罐储存温度,5.9,numeric,64290268.8
YOG2026051802,双歧杆菌数,配料糖添加量,7.9,numeric,64290268.8
YOG2026051802,双歧杆菌数,配料蛋白质含量,3.3,numeric,64290268.8
YOG2026051803,双歧杆菌数,发酵时间,7.6,numeric,80211331.2
YOG2026051803,双歧杆菌数,发酵温度,39.9,numeric,80211331.2
YOG2026051803,双歧杆菌数,菌种类型,Bb-12,categorical,80211331.2
YOG2026051803,双歧杆菌数,待装罐储存温度,2.0,numeric,80211331.2
YOG2026051803,双歧杆菌数,配料糖添加量,8.6,numeric,80211331.2
YOG2026051803,双歧杆菌数,配料蛋白质含量,3.4,numeric,80211331.2
YOG2026051804,双歧杆菌数,发酵时间,7.0,numeric,70012191.2
YOG2026051804,双歧杆菌数,发酵温度,40.3,numeric,70012191.2
YOG2026051804,双歧杆菌数,菌种类型,HN019,categorical,70012191.2
YOG2026051804,双歧杆菌数,待装罐储存温度,4.2,numeric,70012191.2
YOG2026051804,双歧杆菌数,配料糖添加量,8.5,numeric,70012191.2
YOG2026051804,双歧杆菌数,配料蛋白质含量,3.4,numeric,70012191.2
YOG2026051805,双歧杆菌数,发酵时间,7.3,numeric,56974657.6
YOG2026051805,双歧杆菌数,发酵温度,39.8,numeric,56974657.6
YOG2026051805,双歧杆菌数,菌种类型,BB536,categorical,56974657.6
YOG2026051805,双歧杆菌数,待装罐储存温度,4.7,numeric,56974657.6
YOG2026051805,双歧杆菌数,配料糖添加量,8.4,numeric,56974657.6
YOG2026051805,双歧杆菌数,配料蛋白质含量,3.3,numeric,56974657.6
YOG2026051806,双歧杆菌数,发酵时间,7.5,numeric,61185995.4
YOG2026051806,双歧杆菌数,发酵温度,39.6,numeric,61185995.4
YOG2026051806,双歧杆菌数,菌种类型,BB536,categorical,61185995.4
YOG2026051806,双歧杆菌数,待装罐储存温度,4.8,numeric,61185995.4
YOG2026051806,双歧杆菌数,配料糖添加量,8.3,numeric,61185995.4
YOG2026051806,双歧杆菌数,配料蛋白质含量,3.9,numeric,61185995.4
YOG2026051807,双歧杆菌数,发酵时间,6.9,numeric,69439472.3
YOG2026051807,双歧杆菌数,发酵温度,39.7,numeric,69439472.3
YOG2026051807,双歧杆菌数,菌种类型,BL21,categorical,69439472.3
YOG2026051807,双歧杆菌数,待装罐储存温度,4.0,numeric,69439472.3
YOG2026051807,双歧杆菌数,配料糖添加量,7.8,numeric,69439472.3
YOG2026051807,双歧杆菌数,配料蛋白质含量,3.7,numeric,69439472.3
YOG2026051808,双歧杆菌数,发酵时间,6.2,numeric,75142651.6
YOG2026051808,双歧杆菌数,发酵温度,39.2,numeric,75142651.6
YOG2026051808,双歧杆菌数,菌种类型,Bb-12,categorical,75142651.6
YOG2026051808,双歧杆菌数,待装罐储存温度,2.9,numeric,75142651.6
YOG2026051808,双歧杆菌数,配料糖添加量,8.7,numeric,75142651.6
YOG2026051808,双歧杆菌数,配料蛋白质含量,3.8,numeric,75142651.6
YOG2026051809,双歧杆菌数,发酵时间,6.9,numeric,72918654.3
YOG2026051809,双歧杆菌数,发酵温度,39.9,numeric,72918654.3
YOG2026051809,双歧杆菌数,菌种类型,Bb-12,categorical,72918654.3
YOG2026051809,双歧杆菌数,待装罐储存温度,4.1,numeric,72918654.3
YOG2026051809,双歧杆菌数,配料糖添加量,8.8,numeric,72918654.3
YOG2026051809,双歧杆菌数,配料蛋白质含量,3.3,numeric,72918654.3
YOG2026051810,双歧杆菌数,发酵时间,7.1,numeric,72981729.3
YOG2026051810,双歧杆菌数,发酵温度,40.8,numeric,72981729.3
YOG2026051810,双歧杆菌数,菌种类型,Bb-12,categorical,72981729.3
YOG2026051810,双歧杆菌数,待装罐储存温度,4.5,numeric,72981729.3
YOG2026051810,双歧杆菌数,配料糖添加量,8.1,numeric,72981729.3
YOG2026051810,双歧杆菌数,配料蛋白质含量,3.7,numeric,72981729.3
YOG2026051811,双歧杆菌数,发酵时间,5.6,numeric,68220371.3
YOG2026051811,双歧杆菌数,发酵温度,40.5,numeric,68220371.3
YOG2026051811,双歧杆菌数,菌种类型,Bb-12,categorical,68220371.3
YOG2026051811,双歧杆菌数,待装罐储存温度,3.3,numeric,68220371.3
YOG2026051811,双歧杆菌数,配料糖添加量,6.7,numeric,68220371.3
YOG2026051811,双歧杆菌数,配料蛋白质含量,3.6,numeric,68220371.3
YOG2026051812,双歧杆菌数,发酵时间,7.7,numeric,68110327.8
YOG2026051812,双歧杆菌数,发酵温度,39.9,numeric,68110327.8
YOG2026051812,双歧杆菌数,菌种类型,HN019,categorical,68110327.8
YOG2026051812,双歧杆菌数,待装罐储存温度,5.0,numeric,68110327.8
YOG2026051812,双歧杆菌数,配料糖添加量,9.1,numeric,68110327.8
YOG2026051812,双歧杆菌数,配料蛋白质含量,3.8,numeric,68110327.8
YOG2026051813,双歧杆菌数,发酵时间,7.8,numeric,63900085.1
YOG2026051813,双歧杆菌数,发酵温度,40.6,numeric,63900085.1
YOG2026051813,双歧杆菌数,菌种类型,HN019,categorical,63900085.1
YOG2026051813,双歧杆菌数,待装罐储存温度,4.1,numeric,63900085.1
YOG2026051813,双歧杆菌数,配料糖添加量,6.9,numeric,63900085.1
YOG2026051813,双歧杆菌数,配料蛋白质含量,3.5,numeric,63900085.1
YOG2026051814,双歧杆菌数,发酵时间,6.6,numeric,65604330.8
YOG2026051814,双歧杆菌数,发酵温度,41.7,numeric,65604330.8
YOG2026051814,双歧杆菌数,菌种类型,Bb-12,categorical,65604330.8
YOG2026051814,双歧杆菌数,待装罐储存温度,3.8,numeric,65604330.8
YOG2026051814,双歧杆菌数,配料糖添加量,8.1,numeric,65604330.8
YOG2026051814,双歧杆菌数,配料蛋白质含量,3.6,numeric,65604330.8
YOG2026051815,双歧杆菌数,发酵时间,7.0,numeric,60815085.8
YOG2026051815,双歧杆菌数,发酵温度,41.4,numeric,60815085.8
YOG2026051815,双歧杆菌数,菌种类型,BL21,categorical,60815085.8
YOG2026051815,双歧杆菌数,待装罐储存温度,3.4,numeric,60815085.8
YOG2026051815,双歧杆菌数,配料糖添加量,8.1,numeric,60815085.8
YOG2026051815,双歧杆菌数,配料蛋白质含量,3.4,numeric,60815085.8
YOG2026051816,双歧杆菌数,发酵时间,6.3,numeric,61002344.8
YOG2026051816,双歧杆菌数,发酵温度,39.5,numeric,61002344.8
YOG2026051816,双歧杆菌数,菌种类型,BL21,categorical,61002344.8
YOG2026051816,双歧杆菌数,待装罐储存温度,4.0,numeric,61002344.8
YOG2026051816,双歧杆菌数,配料糖添加量,7.7,numeric,61002344.8
YOG2026051816,双歧杆菌数,配料蛋白质含量,3.4,numeric,61002344.8
YOG2026051817,双歧杆菌数,发酵时间,6.3,numeric,75317563.0
YOG2026051817,双歧杆菌数,发酵温度,39.9,numeric,75317563.0
YOG2026051817,双歧杆菌数,菌种类型,HN019,categorical,75317563.0
YOG2026051817,双歧杆菌数,待装罐储存温度,2.5,numeric,75317563.0
YOG2026051817,双歧杆菌数,配料糖添加量,8.5,numeric,75317563.0
YOG2026051817,双歧杆菌数,配料蛋白质含量,3.5,numeric,75317563.0
